zone,time_elapsed,power_j,watts,watts_since_last,start_power,prev_power,prev_power_reading
uncore,84.081363126,67.80769599999985,0.8064724914099323,1.0898389406534665,1572.511085,66.71711499999992,1640.318781
package-0,85.081876468,1846.9782759999944,21.708261723018378,26.66226574349564,33902.944687,1820.2507609999957,35749.922963
core,85.081966429,1448.957430999999,17.03016627016376,19.64332285848925,26566.32213,1429.266036000001,28015.279561
uncore,85.082021588,70.8430159999998,0.8326458153620314,3.0279099443607094,1572.511085,67.80769599999985,1643.354101
package-0,86.08261394,1870.5298229999971,21.729489544335276,23.534265835668155,33902.944687,1846.9782759999944,35773.47451
core,86.082820717,1467.4784309999995,17.047339652575044,18.507410045818816,26566.32213,1448.957430999999,28033.800561
uncore,86.082886604,71.95399699999984,0.8358720648340238,1.110165807467946,1572.511085,70.8430159999998,1644.465082
package-0,87.083475461,1894.1816760000002,21.75134907973442,23.631450361966916,33902.944687,1870.5298229999971,35797.126363
core,87.083570172,1485.246067,17.05544197895599,17.752309224290133,26566.32213,1467.4784309999995,28051.568197
uncore,87.083629549,73.92061599999988,0.8488484199680321,1.9649225487489685,1572.511085,71.95399699999984,1646.431701
package-0,88.08419527,1916.5929619999952,21.75866684607792,22.395473272972115,33902.944687,1894.1816760000002,35819.537649
core,88.084327014,1501.8761879999984,17.050476687887127,16.618387288522293,26566.32213,1485.246067,28068.198318
uncore,88.084418809,75.75000399999999,0.8599734702694133,1.8280972390387347,1572.511085,73.92061599999988,1648.261089
package-0,89.08518251,1939.8107549999986,21.774809275460058,23.19532494128037,33902.944687,1916.5929619999952,35842.755442
core,89.085287176,1519.6755759999978,17.058697990348485,17.782163378571454,26566.32213,1501.8761879999984,28085.997706
uncore,89.087167476,77.2819219999999,0.8675068470743578,1.5304355497264048,1572.511085,75.75000399999999,1649.793007
package-0,90.08780455,1963.3314959999989,21.793548296435038,23.458497934052406,33902.944687,1939.8107549999986,35866.276183
core,90.088100628,1537.798006000001,17.070003299087574,18.074472514070738,26566.32213,1519.6755759999978,28104.120136
uncore,90.088170023,78.79485999999997,0.8746457694074693,1.508934303870391,1572.511085,77.2819219999999,1651.305945
package-0,91.088769236,1989.155906,21.837572132689598,25.799800602198665,33902.944687,1963.3314959999989,35892.100593
core,91.088842042,1557.4345639999992,17.098000981575126,19.61784532205943,26566.32213,1537.798006000001,28123.756694
uncore,91.088888699,80.97782199999983,0.8889997127621303,2.180881744139396,1572.511085,78.79485999999997,1653.488907
package-0,92.089445388,2011.367296999997,21.841466249455678,22.1959293378163,33902.944687,1989.155906,35914.311984
core,92.089512802,1574.9913339999985,17.10285342515748,17.544548485069082,26566.32213,1557.4345639999992,28141.313464
uncore,92.089575164,81.754729,0.8877757716605144,0.776366184092692,1572.511085,80.97782199999983,1654.265814
package-0,93.090140605,2032.3277149999994,21.83183720531575,20.945725955662407,33902.944687,2011.367296999997,35935.272402
core,93.090211127,1591.346368999999,17.094691278802106,16.34357106357509,26566.32213,1574.9913339999985,28157.668499
uncore,93.090249453,82.51627099999996,0.8864130435094306,0.7610082029721196,1572.511085,81.754729,1655.027356
package-0,94.090740717,2054.2956339999946,21.83314292236901,21.954618650515876,33902.944687,2032.3277149999994,35957.240321
core,94.090819322,1608.6790760000004,17.097110854558053,17.322213012813886,26566.32213,1591.346368999999,28175.001206
uncore,94.09260639,83.28850899999998,0.8851938789585247,0.7717704529701315,1572.511085,82.51627099999996,1655.799594
package-0,95.093178421,2073.627977999997,21.806292435847794,19.285971479444985,33902.944687,2054.2956339999946,35976.572665
core,95.093274763,1623.378557,17.071465047539334,14.664221334391966,26566.32213,1608.6790760000004,28189.700687
uncore,95.093331799,84.11129599999981,0.884515225099916,0.8208133796736242,1572.511085,83.28850899999998,1656.622381
package-0,96.093961421,2094.905304,21.800604499228193,21.260157402413082,33902.944687,2073.627977999997,35997.849991
core,96.094024594,1640.049371000001,17.067152213568022,16.657362380325466,26566.32213,1623.378557,28206.371501
uncore,96.094059993,84.84398599999986,0.882927824657439,0.7320987950822767,1572.511085,84.11129599999981,1657.355071
package-0,97.094567734,2115.9764649999997,21.792957867507578,21.058601123824573,33902.944687,2094.905304,36018.921152
core,97.094658289,1656.553828,17.061252039427764,16.494619196744676,26566.32213,1640.049371000001,28222.875958
uncore,97.094707554,85.57531699999981,0.8813610683895774,0.7308950759043085,1572.511085,84.84398599999986,1658.086402
package-0,98.095230524,2137.3034569999945,21.788056128467908,21.312448747281273,33902.944687,2115.9764649999997,36040.248144
core,98.095301676,1673.3003680000002,17.057925124466827,16.735120238446424,26566.32213,1656.553828,28239.622498
uncore,98.095346464,86.31413999999995,0.8799018786223958,0.7383191835407165,1572.511085,85.57531699999981,1658.825225
package-0,99.095931575,2158.2935819999984,21.779852370320608,20.975657837085766,33902.944687,2137.3034569999945,36061.238269
core,99.096015011,1690.0158269999993,17.054350493623115,16.70393809344879,26566.32213,1673.3003680000002,28256.337957
uncore,99.096058891,86.770354,0.8756202196038683,0.4558995606023033,1572.511085,86.31413999999995,1659.281439
package-0,100.096645955,2180.146501999996,21.780425824755653,21.837211947513396,33902.944687,2158.2935819999984,36083.091189
core,100.096718837,1707.2891039999995,17.05641508814787,17.260860831282773,26566.32213,1690.0158269999993,28273.611234
uncore,100.096755336,87.50552999999991,0.8742108402680786,0.7346475496512574,1572.511085,86.770354,1660.016615
